oid,traffic_sign_id,traffic_sign_code,traffic_sign_text,status,traffic_sign_source,traffic_sign_sector,status_date,last_update,date_import
#419,1074321,439,"מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברישיונם ""משא"", ""מסחרי"", ו""אחוד"" בלבד בימים א' - ו' משעה 08:00 עד 17:00 רכב חונה בניגוד לחוק יגרר ביתר הימים והשעות מותרת חניה לכל סוגי הרכב ",קיים,סקר יזום,פריקה וטעינה,02/01/2019,03/01/2019,22/12/2022 0:51
#420,1077721,439,12 מטר בתוקף בימים א'-ו' וערבי חג מ-09:00 עד 13:00 פריקה וטעינה  מותרת,קיים,סקר יזום,פריקה וטעינה,24/01/2019,29/01/2019,22/12/2022 0:51
#421,1077725,439,בתוקף  בימים א' עד ה' מ-07:00 עד 17:00 יום ו' וערבי חג מ-08:00 עד 13:00 פריקה וטעינה  מותרת ,קיים,סקר יזום,פריקה וטעינה,24/01/2019,29/01/2019,22/12/2022 0:51
#422,2000431,439,אין כניסה לפריקת סחורות לפני השעה 7:00 אין לצפור יש לדומם מנועים בזמן הפריקה אין חניה השערים ינעלו בשעה 14:00 ,קיים,סקר יזום,פריקה וטעינה,31/07/2017,25/01/2018,22/12/2022 0:51
#423,2025303,439,בתוקף מ- 10:00 עד 06:00 למחרת אזור גרירה פריקה וטעינה מותרת לרכב עד 4 טון מ-06:00 עד 9:45 ,קיים,סקר יזום,פריקה וטעינה,07/06/2018,07/06/2018,22/12/2022 0:51
#424,2035163,439,12 מטר בתוקף בימי א' עד ו' משעה 08:00 עד 11:00 פריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,14/12/2017,18/12/2017,22/12/2022 0:51
#425,2038943,439,פרט לפריקה וטעינה,קיים,סקר יזום,פריקה וטעינה,31/01/2018,31/01/2018,22/12/2022 0:51
#426,2039393,439,מותרת פריקה וטעינה בלבד בימים בשעות א'-ה' מ- 07:00 עד 15:00 ו' מ- 07:00 עד 13:00 ,קיים,סקר יזום,פריקה וטעינה,15/02/2018,18/02/2018,22/12/2022 0:51
#427,2039624,439,12 מטר בימים א' עד ה' משעה 08:30 עד 17:00 ביום ו' משעה 08:30 עד 15:00 פריקה וטעינה מותרת,קיים,סקר יזום,פריקה וטעינה,01/02/2018,19/03/2018,22/12/2022 0:51
#428,2039636,439,"בתוקף 24 מ' מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו ""אחוד"" בלבד בימי א-ה מ- 08:30 עד 15:00 רכב החונה בניגוד לחוק יגרר ביתר הימים והשעות מותרת החניה לכל סוגי הרכב ",קיים,סקר יזום,פריקה וטעינה,01/02/2018,19/03/2018,22/12/2022 0:51
#429,2045459,439,12 מטר בתוקף בימי חול מ- 08:00 עד 12:00 פריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,25/01/2018,25/01/2018,22/12/2022 0:51
#430,2048478,439,"פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ- 10:00 עד 14:00 יום ו' וערבי חג מ- 10:00 עד 12:00 ",קיים,סקר יזום,פריקה וטעינה,15/02/2018,18/02/2018,22/12/2022 0:51
#431,2049239,439,12 מטר בימים א'-ה' משעה 07:00 עד 17:00 פריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,15/02/2018,16/07/2018,22/12/2022 0:51
#432,2053120,439,"מותרת פריקה וטעינה רציפה 12 מטר לכלי רכב המוגדרים ברישיונם ""משא"" ""מסחרי"" ו""אחוד"" בלבד בימים א'- ו' מ 09:00 עד 13:00 רכב חונה בניגוד לחוק יגרר ביתר השעות והימים מותרת החניה לכל סוגי הרכב ",קיים,סקר יזום,פריקה וטעינה,11/01/2018,14/01/2018,22/12/2022 0:51
#433,2054964,439,"בתוקף בימים א' עד ה' מ- 08:00 עד 19:00 יום ו' וערבי חג מ- 10:00 עד 15:00 ביתר השעות החניה מותרת לרכב עד 4 טון בלבד פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ- 10:00 עד 14:00 יום ו' וערבי חג מ- 10:00 עד 12:00 ",קיים,סקר יזום,פריקה וטעינה,25/01/2018,28/02/2018,22/12/2022 0:51
#434,2059523,439,"בתוקף בימים א' עד ה' מ- 08:00 עד 19:00 יום ו' וערבי חג מ- 08:00 עד 15:00 ביתר השעות החניה מותרת לרכב עד 4 טון בלבד פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברישיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ- 10:00 עד 14:00 יום ו' וערבי חג מ- 10:00 עד 12:00",קיים,סקר יזום,פריקה וטעינה,29/03/2018,08/04/2018,22/12/2022 0:51
#435,2059598,439,"פריקה וטעינה רציפה מותרת: לכלי רכב המוגדרים ברישיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים: א' עד ו' מ- 10:00 עד 12:00",קיים,סקר יזום,פריקה וטעינה,29/03/2018,28/07/2019,22/12/2022 0:51
#436,2059668,439,"בתוקף בימים א' עד ה' מ- 06:30 עד 19:00 יום ו' וערבי חג מ- 10:00 עד 12:00 ביתר השעות החניה מותרת לרכב עד 4 טון בלבד פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ-10:00 עד 14:00 יום ו' וערבי חג מ-10:00 עד 12:00",קיים,סקר יזום,פריקה וטעינה,29/03/2018,08/04/2018,22/12/2022 0:51
#437,2059723,439,"בתוקף בימים א' עד ה' מ- 06:30 עד 19:00 יום ו' וערבי חג מ- 10:00 עד 12:00 ביתר השעות החניה מותרת לרכב עד 4 טון בלבד פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ-10:00 עד 14:00 יום ו' וערבי חג מ-10:00 עד 12:00",קיים,סקר יזום,פריקה וטעינה,29/03/2018,23/07/2019,22/12/2022 0:51
#438,2060227,439,פרט לפריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,01/03/2018,04/03/2018,22/12/2022 0:51
#439,2060282,439,מותרת פריקה וטעינה בלבד בימים א'-ה' מ- 08:00- 15:00 ו' מ- 08:00- 13:00 מותרת חניה בימים א'- ה' מ- 19:00 – 08:00 ו' וערבי חג מ- 16:00- 08:00 למחרת השבת/ החג ,קיים,סקר יזום,פריקה וטעינה,01/03/2018,04/03/2018,22/12/2022 0:51
#440,2062698,439,"בתוקף 12 מטר מותרת פריקה וטעינה לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"", ו""אחוד"" בלבד א'- ה' מ- 08:00 עד 17:00 ו' וערבי חג מ- 08:00 עד 13:00 ביתר השעות לרכב הנושא תו חניה אזורי של עיריית תל אביב- יפו ",קיים,סקר יזום,פריקה וטעינה,15/03/2018,18/03/2018,22/12/2022 0:51
#441,2063888,439,"בתוקף בימים א' עד ה' מ- 08:00 עד 19:00 יום ו' וערבי חג מ- 10:00 עד 15:00 ביתר השעות החניה מותרת לרכב עד 4 טון בלבד פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ- 10:00 עד 14:00",קיים,סקר יזום,פריקה וטעינה,29/03/2018,08/04/2018,22/12/2022 0:51
#442,2064155,439,"מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברישיונם ""מסחרי"" ""משא"" ו-""אחוד""  בלבד בימים א' – ה' משעה 08:00 עד 15:00 ו' וערבי חג מ 08:00 עד 13:00 רכב חונה בניגוד לחוק יגרר מותרת החניה בימים א'- ה' משעה 15:00 עד 08:00 בימים ו' וערבי חג משעה 13:00 עד 08:00 למחרת בשבת ",קיים,סקר יזום,פריקה וטעינה,29/03/2018,08/04/2018,22/12/2022 0:51
#443,2065474,439,מותרת פריקה וטעינה בלבד בימים א' עד ה'  מ- 08:00 עד 15:00 ביום ו' מ- 08:00 עד 13:00 מותרת חניה בימים א'- ה'  מ- 19:00 עד 08:00 ו' וערבי חג מ- 16:00 עד 08:00 למחרת השבת/ החג ,קיים,סקר יזום,פריקה וטעינה,12/04/2018,01/05/2018,22/12/2022 0:51
#444,2068925,439,"30 מטר בתוקף מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברישיונם ""משא"", ""מסחרי"", ו-""אחוד"" בלבד בימי א'-ה' מ – 07:00 עד 19:00 רכב חונה בניגוד חוק יגרר ביתר השעות מותרת החניה לכל סוגי הרכב ",קיים,סקר יזום,פריקה וטעינה,24/05/2018,28/05/2018,22/12/2022 0:51
#445,2068938,439,בתוקף א'-ו' משעה 07:00 עד 15:00 פריקה וטעינה בלבד! ,קיים,סקר יזום,פריקה וטעינה,24/05/2018,31/10/2021,22/12/2022 0:51
#446,2069889,439,בתוקף מ- 10:00 עד 06:00 למחרת אזור גרירה פריקה וטעינה מותרת לרכב עד 4 טון מ-06:00 עד 9:45 ,קיים,סקר יזום,פריקה וטעינה,07/06/2018,07/06/2018,22/12/2022 0:51
#447,2069942,439,בתוקף מ- 10:00 עד 06:00 למחרת אזור גרירה פריקה וטעינה מותרת לרכב עד 4 טון מ-06:00 עד 9:45 ,קיים,סקר יזום,פריקה וטעינה,07/06/2018,07/06/2018,22/12/2022 0:51
#448,2070914,439,"פריקה וטעינה רציפה מותרת לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו- ""אחוד"" בלבד בימים א' עד ה' מ- 08:00 עד 10:00 בימי ו' מ- 08:00 עד 09:00 ",קיים,סקר יזום,פריקה וטעינה,15/03/2018,18/03/2018,22/12/2022 0:51
#449,2073714,439,בתוקף מ- 07:00 עד 20:00 פריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,12/04/2018,25/04/2018,22/12/2022 0:51
#450,2075293,439,מותרת פריקה וטעינה בלבד בימים    בשעות א' – ה'   מ-09:00 עד 16:00 ו'    מ-09:00 עד 14:00 מותרת חניה בימים    בשעות א' – ה'    מ-16:00 עד 06:30 ו'    מ-14:00 עד 06:30 למחרת השבת/החג ,קיים,סקר יזום,פריקה וטעינה,10/05/2018,23/12/2020,22/12/2022 0:51
#451,2075305,439,מותרת פריקה וטעינה בלבד בימים    בשעות א' – ה'   מ-09:00 עד 16:00 ו'    מ-09:00 עד 14:00 מותרת חניה בימים    בשעות א' – ה'    מ-16:00 עד 06:30 ו'    מ-14:00 עד 06:30 למחרת השבת/החג ,קיים,סקר יזום,פריקה וטעינה,10/05/2018,13/05/2018,22/12/2022 0:51
#452,2075879,439,מותרת פריקה וטעינה בלבד בימים א' – ה' מ 09:00 עד 16:00 בימי ו' מ 09:00 עד 14:00 מותרת החניה בימים א' – ה' מ 16:00 עד 06:30 בימי ו' מ 14:00 עד 06:30 למחרת בשבת/חג ,קיים,סקר יזום,פריקה וטעינה,24/05/2018,28/05/2018,22/12/2022 0:51
#453,2076440,439,"בתוקף 10 מטר מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"" ו""אחוד"" בלבד בימי א-ה מ-07:00 עד 19:00 ו' וערבי חג מ-07:00 עד 13:00 רכב החונה בניגוד לחוק יגרר ביתר הימים והשעות מותרת החניה לכל סוגי הרכב ",קיים,סקר יזום,פריקה וטעינה,24/05/2018,28/05/2018,22/12/2022 0:51
#454,2083228,439,"בתוקף 14 מטר מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברישיונם ""מסחרי"", ""משא"" ו-""אחוד"" בלבד בימים א' עד ה' מ 09:00 עד 16:00 רכב חונה בניגוד לחוק – יגרר ביתר השעות החניה מותרת לכל סוגי הרכב ",קיים,סקר יזום,פריקה וטעינה,24/05/2018,28/05/2018,22/12/2022 0:51
#455,2084598,439,12 מטר בתוקף בימים א-ה משעה 07:00 עד 17:00 פריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,24/05/2018,28/05/2018,22/12/2022 0:51
#456,2085540,439,בתוקף מ- 10:00 עד 06:00 למחרת אזור גרירה פריקה וטעינה מותרת לרכב עד 4 טון מ-06:00 עד 9:45 ,קיים,סקר יזום,פריקה וטעינה,07/06/2018,07/06/2018,22/12/2022 0:51
#457,2102846,439,10 מטר פרט לחניה תפעולית ופריקה וטעינה לרכב ברשות בית ציוני אמריקה בלבד. ,קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#458,2103944,439,בתוקף 12 מטר בימים א'-ה' משעה 09:00 עד 15:00 רכב החונה בניגוד לחוק יגרר ביתר השעות והימים החניה מותרת לרכב נכה בלבד ,קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#459,2112779,439,כולל רכב דו גלגלי מותרת כניסה לפריקה וטעינה ורכב שרות בלבד בימי א'-ו' משעה 06:00 עד 09:00 ,קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#460,2112800,439,כולל רכב דו גלגלי מותרת כניסה לפריקה וטעינה ורכב שרות בלבד בימי א'-ו' משעה 06:00 עד 09:00 ,קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#461,2112804,439,כולל רכב דו גלגלי מותרת כניסה לפריקה וטעינה ורכב שרות בלבד בימי א'-ו' משעה 06:00 עד 09:00 ,קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#462,2132761,439,"מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברישיונם ""מסחרי"", ""משא"" ו""אחוד"" בלבד בימים א' עד ה' מ 07:00 עד 19:00 רכב חונה בניגוד לחוק יגרר ",קיים,סקר יזום,פריקה וטעינה,07/10/2018,05/06/2019,22/12/2022 0:51
#463,2132969,439,"25 מטר מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברישיונם ""משא"", ""מסחרי"", ו""אחוד"" בלבד בימי א' עד ה' מ- 09:00 עד 14:00 רכב חונה בניגוד לחוק יגרר ",קיים,ועדות,פריקה וטעינה,24/07/2019,24/07/2019,22/12/2022 0:51
#464,2132972,439,"כניסה מותרת לצורך פריקה וטעינה רציפה לכל רכב המוגדרים ברישיונם ""משא"", ""מסחרי"" ו""אחוד"" בלבד בימי א' עד ה' מ-09:00 עד 14:00 רכב חונה בניגוד לחוק יגרר ",קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#465,2132977,439,"כניסה מותרת לצורך פריקה וטעינה רציפה לכל רכב המוגדרים ברישיונם ""משא"", ""מסחרי"" ו""אחוד"" בלבד בימי א' עד ה' מ-09:00 עד 14:00 רכב חונה בניגוד לחוק יגרר ",קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
#466,2133002,439,12 מטר בתוקף בימים א' – ה' משעה 06:00 עד 18:00 פריקה וטעינה מותרת ,קיים,סקר יזום,פריקה וטעינה,07/10/2018,07/10/2018,22/12/2022 0:51
